,Units,scenario,region,fuel,Year,value
529,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2070,9.138465945407114
530,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2075,9.016501535071953
531,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2080,8.722412545936162
532,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2085,8.490663407117903
533,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2090,8.31460705007502
534,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2095,8.180832722372442
535,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,f hydro,2100,8.060268667074094
536,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,1990,2.4054858155e-05
537,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2005,0.0239640201177692
538,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2010,0.4705508189523963
539,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2015,1.8770071493977536
540,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2020,3.3040459424157724
541,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2025,5.390610019385467
542,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2030,7.579345292392356
543,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2035,9.639570606576036
544,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2040,11.648985183222736
545,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2045,12.32996706503749
546,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2050,12.902695414142213
547,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2055,12.939480227444081
548,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2060,12.670024196717648
549,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2065,12.20376399891067
550,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2070,11.474891761678407
551,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2075,10.720559366107324
552,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2080,12.361429426404738
553,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2085,13.142844770862032
554,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2090,13.276848532140443
555,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2095,13.091188477190626
556,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,g wind,2100,12.844977459735665
557,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,1990,2.4054858155e-05
558,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2005,0.001018426628956
559,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2010,0.0074162632197103
560,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2015,0.45276432423468305
561,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2020,1.3474286508321647
562,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2025,4.507859182242414
563,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2030,9.152086568119516
564,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2035,12.910875486624382
565,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2040,15.707434043639301
566,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2045,17.713826051827535
567,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2050,18.894949805019042
568,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2055,19.069255536574055
569,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2060,18.68339418746287
570,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2065,18.205146081634002
571,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2070,17.53742613987187
572,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2075,16.797424223781007
573,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2080,16.721770338869344
574,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2085,16.407443124814463
575,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2090,15.939726255533492
576,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2095,15.376683772612731
577,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,h solar,2100,14.846106973011846
578,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,1990,0.0006855641089099
579,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2005,0.0013587752056388
580,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2010,0.0013181099628751
581,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2015,0.0012629997792127
582,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2020,0.1974126366458158
583,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2025,0.29884554286601694
584,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2030,0.29300480076784785
585,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2035,0.28793952111679266
586,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2040,0.2828234819294612
587,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2045,0.2770238483964318
588,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2050,0.2716141912385558
589,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2055,0.2664645387001219
590,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2060,0.2622108626108031
591,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2065,0.25927615517321567
592,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2070,0.25723372875545125
593,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2075,0.2537967991267388
594,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2080,0.2453616511843818
595,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2085,0.2388972557780865
596,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2090,0.2340174726246001
597,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2095,0.2303132593857358
598,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,i geothermal,2100,0.2269374828342288
599,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,1990,8.394089999999998
600,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2005,6.78429
601,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2010,4.6840399999999995
602,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2015,3.38022
603,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2020,2.83489
604,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2025,2.3600399999999997
605,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2030,1.9504860000000002
606,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2035,1.6521080000000001
607,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2040,1.432056
608,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2045,1.232427
609,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2050,1.068822
610,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2055,0.9227110000000001
611,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2060,0.785005
612,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2065,0.66547
613,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2070,0.562447
614,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2075,0.473915
615,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2080,0.40701200000000004
616,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2085,0.350024
617,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2090,0.298443
618,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2095,0.252879
619,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,j traditional biomass,2100,0.21085969999999998
620,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,1990,2.53095
621,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2005,5.27472
622,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2010,6.7462100000000005
623,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2015,8.61701
624,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2020,10.54926
625,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2025,12.25839
626,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2030,13.56214
627,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2035,14.51248
628,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2040,15.13398
629,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2045,15.72169
630,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2050,16.58133
631,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2055,17.9163
632,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2060,19.544819999999998
633,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2065,21.103279999999998
634,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2070,22.559089999999998
635,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2075,23.3215
636,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2080,23.97981
637,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2085,24.584609999999998
638,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2090,25.190869999999997
639,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2095,25.756549999999997
640,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,a oil,2100,26.33439
641,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,1975,0.025409068
642,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,1990,0.4425015
643,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2005,1.3306939999999998
644,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2010,2.276225
645,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2015,1.8873879999999998
646,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2020,2.58354
647,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2025,3.5751
648,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2030,5.04772
649,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2035,6.88641
650,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2040,8.862020000000001
651,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2045,10.98814
652,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2050,13.063849999999999
653,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2055,14.88456
654,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2060,16.4502
655,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2065,17.51545
656,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2070,18.20084
657,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2075,18.68751
658,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2080,19.359830000000002
659,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2085,20.0002
660,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2090,20.6063
661,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2095,21.06175
662,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,b natural gas,2100,21.39233
663,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,1975,0.925422
664,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,1990,3.8650461899999997
665,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2005,7.630201
666,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2010,11.53345
667,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2015,15.383180000000001
668,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2020,21.520339999999997
669,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2025,26.2915
670,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2030,30.8562
671,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2035,35.4137
672,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2040,39.775000000000006
673,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2045,43.936499999999995
674,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2050,47.631600000000006
675,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2055,51.069500000000005
676,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2060,54.316100000000006
677,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2065,57.403099999999995
678,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2070,60.1761
679,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2075,62.368700000000004
680,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2080,61.507
681,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2085,60.517799999999994
682,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2090,58.8972
683,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2095,56.8342
684,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,c coal,2100,54.8066
685,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,1975,0.839795
686,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,1990,1.34216
687,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2005,1.76761949
688,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2010,2.14514657
689,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2015,2.51013666
690,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2020,3.00559224
691,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2025,5.116441525000001
692,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2030,7.35979741
693,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2035,9.63486682
694,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2040,11.805598043
695,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2045,14.100801775999997
696,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2050,15.714587037
697,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2055,16.831079871200004
698,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2060,17.524857437999998
699,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2065,17.932473695000006
700,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2070,18.210676672
701,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2075,18.475553733
702,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2080,18.770034678000005
703,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2085,18.965681606999997
704,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2090,19.085287248000007
705,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2095,19.115350702000008
706,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,d biomass,2100,19.137090584000003
707,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,1990,0.06710192192806061
708,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2005,0.1838777166657881
709,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2010,0.2939312404959945
710,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2015,0.38524250567571283
711,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2020,0.6372943446067381
712,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2025,0.9186373927335084
713,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2030,1.2277398532088961
714,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2035,1.5451392681737741
715,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2040,1.8717366557351196
716,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2045,2.2203507163759983
717,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2050,2.5653378749044826
718,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2055,2.903916625310473
719,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2060,3.2379935646999027
720,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2065,3.572224621860648
721,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2070,3.896565763906703
722,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2075,4.210210973232785
723,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2080,4.344666868582644
724,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2085,4.436588766076107
725,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2090,4.478081472782645
726,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2095,4.486737674084271
727,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,e nuclear,2100,4.465670528365218
728,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,1990,0.7829782280190188
729,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2005,1.1476089699478234
730,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2010,1.3979361255925522
731,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2015,1.4064517520644777
732,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2020,1.444784657206353
733,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2025,1.5196338189715684
734,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2030,1.5916041700937722
735,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2035,1.660533456456632
736,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2040,1.7313483758450487
737,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2045,1.7995431947205365
738,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2050,1.868298010960916
739,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2055,1.9398749532971835
740,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2060,2.015451255900792
741,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2065,2.0937791992367383
742,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2070,2.177226916808902
743,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2075,2.262643727933764
744,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2080,2.3234624394415517
745,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2085,2.3889477863244326
746,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2090,2.4524044974579264
747,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2095,2.514736662597969
748,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,f hydro,2100,2.5785811101532667
749,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,1990,0.000349660383575
750,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2005,0.0659236247486135
751,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2010,0.2199730682414072
752,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2015,0.4289920847719776
753,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2020,0.9057705703095674
754,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2025,1.782193967285059
755,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2030,3.1360116337850585
756,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2035,4.879780799651716
757,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2040,6.740205024661997
758,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2045,8.430340744496917
759,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2050,10.015359969929191
760,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2055,11.331542674451692
761,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2060,12.325014659260196
762,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2065,13.0786120438982
763,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2070,13.747797250515479
764,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2075,14.324616376770399
765,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2080,15.393733662018757
766,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2085,16.16347657469362
767,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2090,16.72920590122857
768,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2095,17.099365577518018
769,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,g wind,2100,17.32782500901027
770,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2005,3.18420241564e-05
771,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2010,0.0014100125151778
772,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2015,0.1072920996431244
773,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2020,0.5857007522201418
774,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2025,2.420605318739937
775,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2030,4.766833719271901
776,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2035,7.259593005115765
777,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2040,9.773207864739108
778,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2045,12.287178403186065
779,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2050,14.659607884804636
780,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2055,16.64386521572037
781,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2060,18.235382992595454
782,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2065,19.58799829341868
783,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2070,20.64977342704739
784,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2075,21.64370821068297
785,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2080,22.726931904058315
786,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2085,23.512395272486824
787,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2090,24.103979911837463
788,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2095,24.45117456585215
