,Units,scenario,region,fuel,Year,value
955,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2015,0.0040341844521921
956,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2020,0.0578635897002453
957,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2025,0.2827918838327108
958,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2030,0.5943458553322617
959,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2035,0.9411654149153063
960,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2040,1.3621546118905492
961,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2045,1.8361245686156105
962,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2050,2.3153826469110363
963,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2055,2.769226916134457
964,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2060,3.1747652538059645
965,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2065,3.5176376592282774
966,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2070,3.762989825807626
967,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2075,3.9237752418494645
968,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2080,4.038300571404291
969,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2085,4.128006614373309
970,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2090,4.197564466404454
971,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2095,4.244272014059977
972,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2100,4.259513601024722
973,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2005,0.0013236619469064
974,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2010,0.0015262552232227
975,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2015,0.0020480075219902
976,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2020,0.07608781312438263
977,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2025,0.3005939226558557
978,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2030,0.5572915038141253
979,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2035,0.9285592080274329
980,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2040,1.4165963603323448
981,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2045,1.971197604598569
982,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2050,2.573748028809193
983,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2055,3.197664543829855
984,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2060,3.847422039564948
985,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2065,4.46387683644509
986,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2070,4.9576758826373535
987,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2075,5.323918600361262
988,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2080,5.589960829822773
989,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2085,5.8057576485902205
990,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2090,5.973512173625108
991,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2095,6.0954287618065095
992,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,h solar,2100,6.17302254379627
993,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2020,0.0143818119331561
994,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2025,0.06827245481654949
995,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2030,0.1249635875941909
996,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2035,0.17404077496397521
997,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2040,0.23793082821125988
998,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2045,0.3003628774714811
999,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2050,0.34563254031863494
1000,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2055,0.3668557538593854
1001,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2060,0.37756958634384363
1002,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2065,0.38326247434429567
1003,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2070,0.3804830900001746
1004,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2075,0.37335037941928356
1005,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2080,0.3678253690178706
1006,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2085,0.36595630890187797
1007,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2090,0.36503240474967924
1008,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2095,0.36517433958169304
1009,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,i geothermal,2100,0.3657199690302885
1010,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,1990,0.7062679
1011,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2005,0.8891226
1012,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2010,0.950621
1013,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2015,0.9768981999999999
1014,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2020,0.8717948999999999
1015,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2025,0.807974
1016,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2030,0.6924713
1017,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2035,0.5683662
1018,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2040,0.4331221
1019,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2045,0.3064118
1020,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2050,0.2108087
1021,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2055,0.1426951
1022,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2060,0.0968314
1023,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2065,0.067549
1024,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2070,0.0496097
1025,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2075,0.0370063
1026,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2080,0.0282376
1027,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2085,0.0222106
1028,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2090,0.01798465
1029,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2095,0.014915500000000002
1030,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,j traditional biomass,2100,0.012673770000000001
