,Units,scenario,region,sector,subsector,technology,Year,value
1143,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2020,0.180063
1144,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2025,0.18011
1145,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2030,0.179415
1146,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2035,0.178424
1147,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2040,0.177609
1148,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2045,0.176747
1149,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2050,0.175866
1150,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2055,0.175549
1151,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2060,0.175288
1152,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2065,0.17505
1153,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2070,0.174818
1154,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2075,0.174575
1155,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2080,0.174284
1156,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2085,0.173956
1157,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2090,0.173606
1158,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2095,0.173277
1159,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,Liquids,2100,0.173067
1160,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2005,0.180289
1161,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2010,0.182455
1162,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2015,0.182088
1163,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2020,0.182375
1164,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2025,0.182751
1165,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2030,0.18269
1166,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2035,0.182749
1167,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2040,0.18297
1168,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2045,0.182888
1169,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2050,0.182745
1170,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2055,0.1829
1171,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2060,0.183104
1172,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2065,0.183283
1173,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2070,0.183531
1174,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2075,0.183703
1175,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2080,0.183805
1176,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2085,0.183746
1177,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2090,0.183573
1178,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2095,0.183437
1179,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Car,NG,2100,0.183318
1180,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2005,0.108533
1181,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2010,0.110578
1182,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2015,0.109843
1183,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2020,0.109129
1184,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,0.103996
1185,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,0.0986557
1186,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,0.098306
1187,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,0.0981204
1188,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,0.0978433
1189,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,0.0975976
1190,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2055,0.0973651
1191,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2060,0.0971668
1192,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2065,0.0970178
1193,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2070,0.0968695
1194,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2075,0.09672
1195,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2080,0.096584
1196,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2085,0.0963982
1197,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2090,0.0961854
1198,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2095,0.0959632
1199,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2100,0.0958005
1200,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2005,0.133443
1201,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2010,0.133443
1202,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2015,0.133443
1203,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2020,0.159881
1204,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,0.145495
1205,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,0.129648
1206,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,0.129302
1207,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,0.127036
1208,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,0.124406
1209,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,0.121836
1210,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2055,0.121415
1211,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2060,0.121024
1212,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2065,0.120641
1213,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2070,0.120241
1214,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2075,0.119866
1215,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2080,0.119511
1216,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2085,0.119059
1217,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2090,0.118543
1218,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2095,0.118062
1219,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2100,0.117866
1220,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2005,0.110144
1221,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2010,0.117869
1222,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2015,0.119188
1223,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2020,0.120693
1224,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2025,0.120359
1225,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2030,0.119265
1226,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2035,0.118462
1227,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2040,0.117334
1228,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2045,0.116153
1229,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2050,0.115001
1230,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2055,0.11425
1231,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2060,0.113615
1232,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2065,0.112949
1233,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2070,0.112341
1234,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2075,0.111668
1235,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2080,0.11094
1236,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2085,0.110226
1237,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2090,0.109432
1238,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2095,0.108714
1239,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,2100,0.108484
1240,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2005,0.103738
1241,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2010,0.113728
1242,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2015,0.115123
1243,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2020,0.116698
1244,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2025,0.11676
1245,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2030,0.115842
1246,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2035,0.114532
1247,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2040,0.113455
1248,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2045,0.112316
1249,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2050,0.111151
1250,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2055,0.110732
1251,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2060,0.110387
1252,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2065,0.110073
1253,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2070,0.109765
1254,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2075,0.109445
1255,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2080,0.109059
1256,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2085,0.108627
1257,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2090,0.108164
1258,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2095,0.107729
1259,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,2100,0.107451
1260,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2005,0.105994
1261,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2010,0.108858
1262,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2015,0.108372
1263,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2020,0.108752
1264,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2025,0.109249
1265,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2030,0.109168
1266,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2035,0.109247
1267,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2040,0.109538
1268,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2045,0.10943
1269,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2050,0.109241
1270,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2055,0.109446
1271,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2060,0.109715
1272,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2065,0.109952
1273,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2070,0.110279
1274,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2075,0.110508
1275,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2080,0.110643
1276,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2085,0.110564
1277,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2090,0.110335
1278,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2095,0.110156
1279,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Large Car and Truck,NG,2100,0.109998
1280,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2005,0.0931647
1281,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2010,0.094266
1282,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2015,0.0938702
1283,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2020,0.0934856
1284,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2025,0.0891285
1285,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2030,0.0846051
1286,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2035,0.0844167
1287,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2040,0.0843167
1288,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2045,0.0841675
1289,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2050,0.0840351
1290,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2055,0.0839098
1291,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2060,0.083803
1292,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2065,0.0837228
1293,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2070,0.0836429
1294,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2075,0.0835624
1295,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2080,0.0834891
1296,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2085,0.083389
1297,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2090,0.0832744
1298,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2095,0.0831547
1299,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,BEV,2100,0.083067
1300,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,FCEV,2005,0.119617
1301,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,FCEV,2010,0.119617
1302,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,FCEV,2015,0.119617
1303,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,FCEV,2020,0.135231
1304,1990$/pass-km,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",Brazil,trn_pass_road_LDV_4W,Mini Car,FCEV,2025,0.121484
