,Units,scenario,region,sector,subsector,technology,Year,value
6109,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2050,0.0149252
6110,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2055,0.01694
6111,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2060,0.0192516
6112,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2065,0.0218743
6113,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2070,0.0248611
6114,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2075,0.0282722
6115,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2080,0.0321805
6116,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2085,0.0366678
6117,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2090,0.0418311
6118,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2095,0.0477757
6119,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Coal,2100,0.0546937
6120,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2005,0.00885345
6121,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2010,0.00893047
6122,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2015,0.00889669
6123,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2020,0.0089368
6124,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2025,0.00906573
6125,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2030,0.00917897
6126,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2035,0.00922744
6127,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2040,0.00916629
6128,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2045,0.00905729
6129,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2050,0.00894389
6130,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2055,0.00884246
6131,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2060,0.0087565
6132,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2065,0.00868732
6133,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2070,0.00864035
6134,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2075,0.00860024
6135,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2080,0.00856942
6136,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2085,0.00854272
6137,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2090,0.00851811
6138,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2095,0.00849475
6139,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Electric,2100,0.0084741
6140,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2005,0.0247023
6141,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2010,0.0247034
6142,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2015,0.0247045
6143,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2020,0.0288801
6144,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2025,0.0175476
6145,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2030,0.0174068
6146,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2035,0.0173472
6147,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2040,0.0171763
6148,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2045,0.01696
6149,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2050,0.01673
6150,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2055,0.0167491
6151,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2060,0.0167735
6152,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2065,0.0168121
6153,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2070,0.0168558
6154,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2075,0.0168938
6155,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2080,0.0169343
6156,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2085,0.0169608
6157,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2090,0.0169711
6158,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2095,0.0169639
6159,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,FCEV,2100,0.0169428
6160,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2005,0.0186651
6161,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2010,0.0195446
6162,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2015,0.0197176
6163,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2020,0.0140306
6164,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2025,0.0142342
6165,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2030,0.0144048
6166,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2035,0.0145138
6167,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2040,0.0145987
6168,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2045,0.0146611
6169,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2050,0.0146506
6170,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2055,0.014708
6171,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2060,0.0148614
6172,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2065,0.0150918
6173,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2070,0.0153941
6174,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2075,0.0156469
6175,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2080,0.0159015
6176,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2085,0.016196
6177,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2090,0.0165377
6178,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2095,0.0169719
6179,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Hybrid Liquids,2100,0.0174888
6180,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2005,0.0127905
6181,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2010,0.0138896
6182,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2015,0.0141055
6183,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2020,0.014272
6184,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2025,0.0146399
6185,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2030,0.0150575
6186,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2035,0.0152219
6187,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2040,0.0153561
6188,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2045,0.0154622
6189,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2050,0.0154774
6190,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2055,0.0155488
6191,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2060,0.0157402
6192,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2065,0.016028
6193,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2070,0.0164056
6194,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2075,0.0167214
6195,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2080,0.0170393
6196,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2085,0.0174071
6197,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2090,0.017834
6198,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2095,0.0183764
6199,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,Freight Rail,Liquids,2100,0.0190226
6200,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2005,0.0731765
6201,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2010,0.0876302
6202,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2015,0.0903016
6203,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2020,0.0993028
6204,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2025,0.0973873
6205,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2030,0.0995079
6206,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2035,0.100884
6207,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2040,0.100343
6208,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2045,0.0982767
6209,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2050,0.0952536
6210,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2055,0.093825
6211,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2060,0.092673
6212,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2065,0.0915886
6213,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2070,0.0906052
6214,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2075,0.0895382
6215,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2080,0.0885953
6216,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2085,0.0876834
6217,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2090,0.0867967
6218,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2095,0.0859311
6219,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight,road,road,2100,0.0852611
6220,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2005,0.175637
6221,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2010,0.17676
6222,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2015,0.176068
6223,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2020,0.176577
6224,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2025,0.129918
6225,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2030,0.121671
6226,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2035,0.112483
6227,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2040,0.101656
6228,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2045,0.0902358
6229,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2050,0.0788783
6230,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2055,0.0771699
6231,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2060,0.0757154
6232,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2065,0.0745325
6233,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2070,0.0737004
6234,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2075,0.0729806
6235,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2080,0.072406
6236,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2085,0.0719012
6237,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2090,0.0714314
6238,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2095,0.0709827
6239,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,BEV,2100,0.0706753
6240,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2005,0.0690667
6241,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2010,0.0690667
6242,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2015,0.0690667
6243,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2020,0.113129
6244,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2025,0.104285
6245,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2030,0.102582
6246,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2035,0.101669
6247,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2040,0.0996896
6248,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2045,0.0973074
6249,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2050,0.0947925
6250,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2055,0.0947198
6251,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2060,0.0946934
6252,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2065,0.0947963
6253,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2070,0.0949469
6254,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2075,0.0950424
6255,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2080,0.0951551
6256,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2085,0.0951432
6257,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2090,0.0949819
6258,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2095,0.0946627
6259,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,FCEV,2100,0.094474
6260,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2005,0.0541194
6261,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2010,0.063233
6262,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2015,0.064909
6263,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2020,0.0661578
6264,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2025,0.0674533
6265,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2030,0.0694974
6266,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2035,0.0701925
6267,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2040,0.0706483
6268,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2045,0.0708666
6269,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2050,0.0703455
6270,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2055,0.0707424
6271,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2060,0.0720881
6272,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2065,0.0741808
6273,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2070,0.0769602
6274,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2075,0.0792262
6275,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2080,0.0814828
6276,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2085,0.0841068
6277,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2090,0.0871579
6278,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2095,0.0910622
6279,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Hybrid Liquids,2100,0.0960224
6280,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2005,0.0427963
6281,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2010,0.0525478
6282,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2015,0.0543411
6283,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2020,0.0750016
6284,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2025,0.0792983
6285,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2030,0.0835139
6286,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2035,0.0852854
6287,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2040,0.0867856
6288,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2045,0.0880844
6289,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2050,0.0885755
6290,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2055,0.0892787
6291,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2060,0.0910777
6292,1990$/ton-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",India,trn_freight_road,Heavy truck,Liquids,2065,0.0937442
