,Units,scenario,region,Year,value
523,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2080,-85.1514423156163
524,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2085,-112.09501921787826
525,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2090,-136.00136225171363
526,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2095,-145.68883855449727
527,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2100,-149.67637960975114
528,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,1975,27.771397999999994
529,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,1990,94.92331996
530,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2005,123.94225391000003
531,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2010,136.33075788
532,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2015,135.69813421500004
533,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2020,141.761552112348
534,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2025,143.13489636155893
535,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2030,130.72714857354407
536,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2035,108.384294976091
537,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2040,88.94840175648906
538,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2045,69.6238837998531
539,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2050,55.01601825446101
540,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2055,45.96787571688249
541,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2060,39.71216897584206
542,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2065,34.74886284996455
543,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2070,30.449979254955895
544,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2075,26.55252101495856
545,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2080,22.841152340465815
546,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2085,19.220812042587724
547,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2090,15.84747994015065
548,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2095,12.907966988546004
549,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Africa,2100,10.469423415621096
550,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,1975,9.7481497731868
551,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,1990,28.869340464399993
552,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2005,43.84887895372
553,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2010,56.132921242600005
554,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2015,45.85406035469997
555,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2020,54.78215551534
556,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2025,55.28982580963999
557,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2030,51.71992488885001
558,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2035,45.750486797849995
559,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2040,40.56404798608999
560,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2045,35.01357705078701
561,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2050,28.636197853949014
562,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2055,24.233894144978894
563,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2060,19.967189126736006
564,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2065,14.547088024203122
565,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2070,8.208423956300756
566,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2075,1.5411145564280446
567,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2080,-4.760425486120784
568,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2085,-11.688493403797244
569,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2090,-18.18282391769224
570,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2095,-23.697151232066485
571,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Northern,2100,-28.43492525557723
572,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,1975,8.508184179999997
573,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,1990,22.625942425999984
574,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2005,39.51866137
575,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2010,52.95040856000001
576,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2015,60.85091291199999
577,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2020,68.48359910955
578,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2025,70.15916514894997
579,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2030,66.94207860616999
580,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2035,56.57364690762001
581,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2040,47.04959062015994
582,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2045,38.42331909967498
583,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2050,30.280003439552953
584,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2055,22.724725685240784
585,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2060,14.112824474644132
586,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2065,2.7542517106918827
587,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2070,-9.84258749647189
588,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2075,-23.074613270848026
589,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2080,-35.39698846870194
590,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2085,-46.638224561935345
591,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2090,-54.655350687886624
592,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2095,-59.19242776863504
593,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,2100,-63.18177344733671
594,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,1975,2.818297747
595,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,1990,7.258217059100001
596,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2005,18.836792769999995
597,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2010,24.707623981999998
598,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2015,36.469101552
599,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2020,46.13667266780001
600,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2025,48.21165030834003
601,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2030,50.270869305100014
602,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2035,50.55444156478003
603,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2040,51.00299538780003
604,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2045,54.41423060536995
605,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2050,57.43826678419799
606,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2055,59.83255492641403
607,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2060,60.09200578324262
608,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2065,58.34214210154315
609,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2070,55.87541514917883
610,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2075,53.08938166956396
611,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2080,49.78668689052235
612,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2085,45.986169830221684
613,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2090,41.80119559924118
614,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2095,37.68042203218869
615,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,2100,33.81170596228138
616,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,1975,10.175387420000002
617,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,1990,72.64845978145199
618,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2005,144.68266816450006
619,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2010,169.7976570049999
620,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2015,181.47480568029994
621,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2020,187.8715822707999
622,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2025,180.13655635859996
623,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2030,159.71900328770008
624,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2035,129.88975244059992
625,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2040,107.41782759680001
626,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2045,86.42304720259999
627,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2050,69.22064984893007
628,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2055,57.164424966240006
629,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2060,48.17111324424699
630,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2065,40.67749347721003
631,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2070,35.63378186709702
632,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2075,31.6606451140041
633,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2080,28.680782305287657
634,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2085,26.06385252468843
635,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2090,23.982983170517304
636,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2095,22.329225971149302
637,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Korea,2100,21.237319958971327
638,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,1975,36.019167667000005
639,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,1990,119.77503881151998
640,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2005,231.68605613198
641,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2010,280.46508195
642,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2015,324.3450635530101
643,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2020,374.60382605165404
644,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2025,381.3010093722053
645,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2030,372.54689541356845
646,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2035,341.99690946862
647,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2040,307.55186368899723
648,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2045,267.9217541843145
649,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2050,225.23927157645184
650,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2055,188.69552674740885
651,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2060,152.27785787362768
652,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2065,110.3902010607373
653,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2070,70.68915313002518
654,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2075,41.65816185202184
655,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2080,21.042887199441203
656,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2085,3.7806486546683313
657,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2090,-10.670653291084221
658,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2095,-22.15155331592824
659,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Southeast Asia,2100,-31.149721766749764
660,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,1975,7.076291741000001
661,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,1990,35.94140967199998
662,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2005,79.14950677900003
663,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2010,79.344858342
664,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2015,78.214655605
665,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2020,78.44606462971
666,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2025,75.18185565647003
667,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2030,67.72403711694
668,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2035,57.46748912839001
669,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2040,46.02201271819424
670,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2045,33.784469791785725
671,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2050,24.40718175154411
672,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2055,18.290063389175593
673,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2060,13.77973794432207
674,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2065,9.769291294039489
675,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2070,7.20448221684341
676,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2075,4.965213714026257
677,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2080,2.7761794916528317
678,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2085,0.8033059889175022
679,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2090,-0.7604703928485786
680,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2095,-2.1695238680846964
681,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Taiwan,2100,-3.75312555175217
682,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,1975,502.8842925000001
683,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,1990,1382.2111041
684,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2005,1623.6416450000004
685,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2010,1513.1264935000006
686,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2015,1414.8955447
687,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2020,1380.31485332014
688,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2025,1320.31091112707
689,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2030,1178.29384314682
690,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2035,992.64228556386
691,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2040,838.6704822745698
692,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2045,691.9098754927301
693,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2050,558.0976260582846
694,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2055,458.2007049198325
695,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2060,363.02546290734904
696,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2065,233.63346023049172
697,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2070,64.90252818441685
698,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2075,-103.74471596566956
699,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2080,-270.9844089659859
700,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2085,-435.76910039529685
701,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2090,-585.8933612611825
702,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2095,-718.7400904923966
703,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",USA,2100,-831.2725334727099
