,Units,scenario,region,sector,Year,value
14140,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,agricultural energy use,2085,1.6627159541288192
14141,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,agricultural energy use,2090,1.4335048320063606
14142,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,agricultural energy use,2095,1.1797544965229687
14143,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,agricultural energy use,2100,0.9346710427521037
14144,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,1990,0.21372145310008572
14145,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2005,0.2645363628751828
14146,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2010,0.20483023716411955
14147,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2015,0.7614791876781146
14148,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2020,1.0426920212389141
14149,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2025,2.046482690241184
14150,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2030,3.256831354294452
14151,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2035,4.397510032241994
14152,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2040,5.269773076670868
14153,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2045,5.772078158272316
14154,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2050,5.874982356282853
14155,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2055,5.746622635164379
14156,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2060,5.465288330290108
14157,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2065,5.091431905632832
14158,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2070,4.665567791499062
14159,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2075,4.193543770327185
14160,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2080,3.6937215098003273
14161,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2085,3.1921454612589746
14162,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2090,2.6816707792974723
14163,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2095,2.1894893421318913
14164,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,alumina,2100,1.746195609140993
14165,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2020,0.2062818967177443
14166,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2025,2.2595404896286815
14167,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2030,9.805397483354144
14168,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2035,26.026096027996886
14169,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2040,41.1117417370608
14170,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2045,51.65551973541215
14171,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2050,56.42039115481739
14172,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2055,54.88020159315573
14173,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2060,50.70065338045604
14174,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2065,46.29689445257883
14175,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2070,41.90663204525098
14176,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2075,38.02406111609519
14177,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2080,35.400094930336074
14178,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2085,33.19863104177758
14179,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2090,30.835574242879545
14180,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2095,28.33413887273479
14181,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,backup_electricity,2100,25.7691033729793
14182,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,1975,2.208
14183,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,1990,6.664
14184,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2005,19.72
14185,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2010,27.88
14186,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2015,27.88
14187,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2020,32.8875
14188,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2025,35.19136468
14189,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2030,37.04145812
14190,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2035,37.076291059999996
14191,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2040,36.16386263999999
14192,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2045,34.91754249
14193,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2050,33.45574849
14194,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2055,32.18247799899999
14195,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2060,31.050759888399995
14196,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2065,29.727274674000004
14197,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2070,27.980462969999998
14198,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2075,25.685921829999998
14199,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2080,22.644198850000002
14200,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2085,18.992160909999996
14201,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2090,15.230115319999998
14202,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2095,11.785882430000003
14203,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,cement,2100,8.80852874
14204,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,1975,1.32677
14205,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,1990,2.8638
14206,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2005,2.402703656601093
14207,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2010,2.35527
14208,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2015,1.6216
14209,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2020,1.828228161
14210,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2025,1.9551414189999998
14211,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2030,2.0234585089999997
14212,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2035,1.883973593
14213,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2040,1.6405749889999997
14214,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2045,1.4705702762000001
14215,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2050,1.3259790019000002
14216,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2055,1.1483312807100001
14217,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2060,0.9361581002110002
14218,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2065,0.7354337786540001
14219,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2070,0.5733741089442
14220,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2075,0.43981209766579993
14221,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2080,0.32407965316491005
14222,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2085,0.22608632826901306
14223,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2090,0.14798803035507996
14224,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2095,0.08981129357853998
14225,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical energy use,2100,0.05033164077820002
14226,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,1990,1.76818
14227,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2005,3.26260453794019
14228,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2010,6.027988097376471
14229,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2015,9.896825118445324
14230,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2020,11.036530100895428
14231,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2025,11.226196200447294
14232,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2030,11.421173893619244
14233,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2035,11.222555942876411
14234,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2040,11.521715142113923
14235,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2045,11.932390058275816
14236,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2050,11.878457931079959
14237,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2055,11.671996271042017
14238,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2060,11.619646819549889
14239,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2065,11.690912412415729
14240,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2070,11.927936123208191
14241,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2075,11.652758105749404
14242,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2080,11.263630755016912
14243,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2085,11.081578528681462
14244,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2090,10.081536510028375
14245,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2095,8.455474916389596
14246,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,chemical feedstocks,2100,6.900470640290945
14247,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,1990,8.1168646402373
14248,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2005,9.44505026444705
14249,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2010,14.849223893303058
14250,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2015,13.692497111914747
14251,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2020,13.953470433343163
14252,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2025,9.331166641296598
14253,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2030,8.247738683088205
14254,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2035,7.430393379248067
14255,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2040,6.701777691979858
14256,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2045,5.793689613557715
14257,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2050,4.897539469368805
14258,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2055,4.067358375324427
14259,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2060,3.237553506872169
14260,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2065,2.479869001800855
14261,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2070,1.8999909535823616
14262,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2075,1.4580753528165529
14263,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2080,1.1066360819323695
14264,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2085,0.8240269120486128
14265,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2090,0.5873176272005534
14266,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2095,0.39851450950756945
14267,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,comm others,2100,0.2611780248578751
14268,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2010,0.31167141608152393
14269,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2015,0.2621162013932762
14270,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2020,0.3399335994791331
14271,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2025,0.406956855979362
14272,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2030,0.4532369978320394
14273,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2035,0.4813289596051319
14274,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2040,0.48646691996145747
14275,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2045,0.4596339894227817
14276,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2050,0.4175797264985539
14277,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2055,0.38997849874652524
14278,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2060,0.3718586239100034
14279,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2065,0.35753481319169217
14280,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2070,0.34534292571973474
14281,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2075,0.3352283428553798
14282,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2080,0.32918262580319185
14283,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2085,0.3259574164603289
14284,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2090,0.3115498674098187
14285,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2095,0.28667854263667575
14286,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction energy use,2100,0.25750124849049816
14287,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2005,-0.0019101428401618
14288,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2010,-0.0011338969405446503
14289,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2015,-0.0073960370985149
14290,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2020,-0.0230069885165366
14291,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2025,-0.0985861460295375
14292,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2030,-0.2708412383455832
14293,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2035,-0.5084025409457754
14294,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2040,-0.7272403236103028
14295,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2045,-0.9210619153295797
14296,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2050,-1.0553122918906097
14297,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2055,-1.104175158306424
14298,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2060,-1.0863618283143246
14299,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2065,-1.010869492661456
14300,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2070,-0.872963325962307
14301,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2075,-0.7113219527056932
14302,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2080,-0.506199086527556
14303,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2085,-0.2524192919512902
14304,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2090,-0.11151272946857071
14305,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2095,-0.0702232618883281
14306,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,construction feedstocks,2100,-0.052510043929349
14307,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,1975,-1.5000000001e-05
14308,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2015,-5.99999769971e-05
14309,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2020,-7.00000394808e-05
14310,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2035,-0.0001599998228032
14311,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2040,-0.0003999994373903
14312,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2060,-0.0001699997888477
14313,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2065,-0.0001399997396058
14314,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2090,-1.90000015316e-05
14315,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered biomass,2095,-1.29999787767e-05
14316,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2020,-4.308962549419416e-08
14317,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2025,-2.3496333835045573e-08
14318,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2045,-1.537308212383178e-08
14319,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2050,-1.2011251216254386e-07
14320,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2055,-2.5552608285825403e-08
14321,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2060,-1.1837658219769199e-07
14322,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2065,-5.150675553361481e-08
14323,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2090,-1.805326815418709e-09
14324,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,delivered gas,2095,-1.7956324224889802e-10
14325,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,1990,0.00020210716
14326,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2005,0.00034754164339326904
14327,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2010,0.00035572401608460205
14328,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2015,0.04557753451065049
14329,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2020,0.1004652404027508
14330,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2025,0.1319216374591908
14331,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2030,0.1637594323632412
14332,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2035,0.204269431664945
14333,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2040,0.24525221307520442
14334,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2045,0.28961323831223146
14335,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2050,0.3549163904236305
14336,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2055,0.42438735229501295
14337,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2060,0.46072260626441175
14338,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2065,0.46947059667934143
14339,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2070,0.45521658311331775
14340,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2075,0.43205235115219925
14341,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2080,0.40352764375065525
14342,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2085,0.3677003411851692
14343,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2090,0.3196767159550166
14344,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2095,0.26538902817177135
14345,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,desalinated water,2100,0.21300020287572652
14346,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2025,-0.1615886448434415
14347,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2030,-0.5192466356099722
14348,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2035,-1.4965256963662208
14349,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2040,-2.893573036393483
14350,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2045,-4.531757227645968
14351,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2050,-5.7904985088354755
14352,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2055,-5.230443373182911
14353,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2060,-4.430194461530725
14354,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2065,-3.5970935041786025
14355,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2070,-2.852114657084156
14356,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2075,-2.584274854040876
14357,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2080,-2.661810123816573
14358,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2085,-2.9062899398201556
14359,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2090,-3.0520849615463606
14360,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2095,-3.052319273209326
14361,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (IGCC CCS),2100,-3.2205778691691926
14362,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2025,-0.2664230522188377
14363,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2030,-0.8259464434005093
14364,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2035,-2.719789352977982
14365,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2040,-4.73950862529187
14366,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2045,-5.686405026886546
14367,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2050,-5.016572539127716
14368,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2055,-2.6819572456746053
14369,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2060,-1.7240551461587057
14370,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2065,-1.1939641557827065
14371,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2070,-0.8952274084262701
14372,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2075,-0.8248831107023281
14373,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2080,-0.8662398869757456
14374,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2085,-0.9220599313615379
14375,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2090,-0.9382935733114817
14376,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2095,-0.8981864268214342
14377,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_biomass (conv CCS),2100,-0.9292267661536564
14378,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_coal (IGCC CCS),2025,0.07659327600000002
14379,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_coal (IGCC CCS),2030,0.214761162
14380,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,elec_coal (IGCC CCS),2035,0.48513347400000006
