,region,scenario,technology,Year,value
542,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2095,125.67761830215596
543,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2100,110.73691023459214
544,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2025,0.00692673954
545,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2030,0.05248774579999999
546,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2035,0.12530450589
547,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2040,0.18648962098000002
548,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2045,0.20557091437999997
549,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2050,0.20987681289000001
550,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2055,0.21318655771000003
551,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2060,0.22736677621
552,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2065,0.22096311781
553,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2070,0.1711946065
554,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2075,0.1026509832
555,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2080,0.054187890499999995
556,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2085,0.0288864169
557,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2090,0.0168976305
558,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2095,0.0115929862
559,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2100,0.009528004
560,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2005,100.46354332800001
561,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2010,118.66154243799983
562,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2015,168.08319590399967
563,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2020,200.2074791610002
564,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2025,209.0529682014001
565,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2030,219.6966628929998
566,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2035,231.5992758654003
567,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2040,247.18426231189977
568,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2045,266.5796055846097
569,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2050,292.4015606911194
570,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2055,321.45958718994723
571,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2060,342.3687215795561
572,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2065,352.40015719490253
573,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2070,347.6118531286315
574,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2075,342.67554200643644
575,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2080,336.39761175229836
576,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2085,325.7094604533454
577,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2090,310.1035757687639
578,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2095,290.22038077628156
579,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2100,267.63416310632044
