,region,scenario,technology,Year,value
264,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2065,-157.832301541
265,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2070,-153.1553939369
266,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2075,-142.08732699530006
267,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2080,-131.8197258502
268,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2085,-123.90420800249996
269,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2090,-118.00957749489999
270,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2095,-112.44356405790003
271,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2100,-100.69093652310002
272,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2005,147.85405300000002
273,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2010,224.17329
274,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2015,224.251764
275,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2020,191.49971739270003
276,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2025,178.6398638904
277,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2030,168.75913951479998
278,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2035,163.4506076549
279,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2040,159.11076000539998
280,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2045,152.09866373
281,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2050,143.85904849999997
282,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2055,135.66383496000003
283,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2060,127.42725558
284,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2065,119.51372852700001
285,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2070,112.059578225
286,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2075,105.053932091
287,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2080,98.14444033
288,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2085,91.525344816
289,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2090,85.456380842
290,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2095,79.986354812
291,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2100,75.104365959
292,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2005,25.445077069299995
293,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2010,65.160244271
294,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2015,92.57618808199997
295,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2020,125.065196923
296,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2025,154.765118414
297,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2030,185.30005663882602
298,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2035,209.50538636842197
299,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2040,224.42940711225395
300,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2045,233.65937549359103
301,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2050,233.666348374008
302,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2055,230.1154185127407
303,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2060,226.73673790346072
304,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2065,219.68426283772388
305,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2070,211.52403579354905
306,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2075,205.10537865843958
307,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2080,202.50512919023984
308,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2085,198.92863421170821
309,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2090,195.5121175553365
310,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2095,193.21210932103412
311,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2100,197.69715200724139
312,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2025,18.820257899999998
313,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2030,62.45519078000001
314,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2035,91.19793882
315,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2040,95.69063534
316,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2045,90.50233655000001
317,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2050,81.674496745
318,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2055,73.058091022
319,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2060,65.00086491809999
320,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2065,57.443374672000004
321,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2070,50.365569445
322,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2075,43.797486855
323,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2080,37.985232040999996
324,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2085,32.9011487
325,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2090,28.560250899999996
326,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2095,24.821174799999998
327,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2100,21.590387800000002
328,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2005,238.42160490000003
329,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2010,331.70272923
330,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2015,410.89533432999997
331,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2020,516.9592621900001
332,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2025,584.2012264300002
333,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2030,636.518300401712
334,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2035,676.9383924712408
335,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2040,717.5401559415966
336,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2045,762.4315711055208
337,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2050,800.5776670070911
338,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2055,822.1238251917505
339,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2060,822.9178337528531
340,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2065,809.6191875967781
341,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2070,786.5190511709501
342,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2075,759.053118401643
343,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2080,737.5373176974821
344,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2085,718.7325276607082
345,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2090,702.2584546357023
346,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2095,687.5872751676735
347,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2100,673.3698463339322
348,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2005,179.4148633
349,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2010,267.7547084
350,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2015,347.6263201
351,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2020,462.7266001
352,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2025,582.3324138
353,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2030,705.4781350000001
354,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2035,827.3652946001038
355,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2040,933.3187222001606
356,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2045,1028.6798824802233
357,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2050,1111.8172738102987
358,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2055,1190.943010570324
359,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2060,1270.190909353337
360,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2065,1350.185467242342
361,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2070,1426.3537379687418
362,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2075,1489.8284751003578
363,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2080,1470.6096259553278
364,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2085,1448.7921035995091
365,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2090,1410.5026798625806
366,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2095,1360.7847393783456
367,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2100,1312.2653071548539
368,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2005,25.430679170000005
369,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2010,39.04363939999999
370,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2015,62.835183199999996
371,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2020,106.2747105
372,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2025,90.548167
373,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2030,50.8381325001111
374,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2035,11.604084300204681
375,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2040,-17.56560646968449
376,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2045,-45.21263702956223
377,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2050,-69.48224645141569
378,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2055,-87.96401350736717
379,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2060,-98.68431478334308
380,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2065,-103.56042384533532
381,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2070,-103.82935448333643
382,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2075,-101.77433675134503
383,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2080,-100.8249707353647
384,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2085,-102.23489787739379
385,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2090,-105.8057055464245
386,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2095,-110.55052181045859
387,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2100,-115.28703447849114
388,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2005,23.8116494
389,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2010,36.496370399999996
390,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2015,37.3740015
391,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2020,52.1050063
392,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2025,67.47812280000001
393,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2030,79.19742468
394,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2035,89.60095729000001
395,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2040,100.00041859999999
396,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2045,110.30156720000001
397,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2050,119.9667017
398,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2055,128.4287138
399,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2060,134.9890406
400,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2065,139.468679
401,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2070,141.98483890000003
402,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2075,142.5303775
403,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2080,141.2660153
404,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2085,138.5315488
405,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2090,134.7748327
406,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2095,130.3577424
407,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2100,125.5890738
408,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2005,18.880500000000005
409,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2010,32.51669244000001
410,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2015,26.99731476
411,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2020,36.285113176192745
412,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2025,49.7795441513024
413,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2030,69.73774137349983
414,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2035,94.51076269155286
415,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2040,120.38489115879177
416,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2045,146.4976955223501
417,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2050,170.47342153791882
418,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2055,190.99032090830062
419,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2060,208.68381458536925
420,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2065,220.27760777466645
421,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2070,227.81977181061788
422,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2075,233.16490462614928
423,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2080,240.4351182579014
424,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2085,245.71475247303448
425,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2090,249.74987230976345
426,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2095,252.43544540314332
427,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2100,253.82273258128757
428,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2025,10.47073986
429,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2030,33.091960009999994
430,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2035,53.48637724
431,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2040,68.25574921
432,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2045,77.905575969
433,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2050,84.180520573
434,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2055,88.32555786629999
435,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2060,90.0932968213
436,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2065,89.429462819
437,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2070,86.659307931
438,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2075,82.508548769
439,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2080,77.721504173
440,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2085,72.5520141
441,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2090,67.3229231
442,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2095,61.83526780000001
443,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2100,56.3110138
444,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2005,88.62026086330002
445,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2010,117.52010369100002
446,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2015,150.21493171
447,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2020,185.36879950999995
448,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2025,222.83560839106514
449,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2030,258.05072267264916
450,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2035,289.6172887448798
451,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2040,320.9270554815187
452,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2045,361.72626654641056
453,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2050,408.6575528408416
454,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2055,458.8682412106414
455,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2060,505.02386283247273
456,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2065,542.2038804706276
457,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2070,570.7604865875902
458,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2075,583.4513186034152
459,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2080,597.794825317967
460,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2085,614.9702366092691
461,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2090,634.9387803778213
462,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2095,654.925320355596
463,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2100,675.0632031544195
464,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2005,3.7520653300000006
465,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2010,6.75067781
466,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2015,28.291344040000006
467,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2020,42.83036834999999
468,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2025,59.65828305999999
469,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2030,77.50218828
470,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2035,95.77041668
471,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2040,116.09768506400002
472,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2045,137.105066552
473,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2050,159.58226275199996
474,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2055,183.988298208
475,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2060,209.17856609600005
476,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2065,235.2213596279999
477,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2070,261.21595575999993
478,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2075,285.675251616
479,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2080,302.2013734216002
480,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2085,317.331823748
481,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2090,330.2163791536
482,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2095,341.74846913199997
483,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",c coal,2100,350.8092204927999
484,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2005,-0.29219645600000443
485,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2010,-0.4296408879999989
486,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2015,-1.6470706999999942
487,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2020,-6.595005863999997
488,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2025,-18.78788023600002
489,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2030,-30.494647210800007
490,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2035,-46.95959446159999
491,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2040,-67.94274835680007
492,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2045,-89.30798202519996
493,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2050,-110.02841968656003
494,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2055,-128.86411939139987
495,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2060,-143.75903390115994
496,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2065,-158.47964924680014
497,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2070,-172.691389045272
498,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2075,-179.64407029599997
499,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2080,-183.67816396399985
500,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2085,-179.594435672
501,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2090,-167.47087886999995
502,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2095,-146.39330462800012
503,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",d biomass,2100,-106.97809889199988
504,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2005,0.9691428
505,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2010,1.01506911
506,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2015,1.01595146
507,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2020,1.46165606
508,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2025,2.13250833
509,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2030,2.9981448
510,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2035,4.0408321
511,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2040,5.3383291
512,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2045,6.8790222
513,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2050,8.658289
514,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2055,10.661609080000002
515,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2060,12.58155075
516,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2065,14.2670928
517,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2070,15.718633500000001
518,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2075,16.9811515
519,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2080,18.0210485
520,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2085,18.8273945
521,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2090,19.443628
522,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2095,19.9082882
523,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",electricity,2100,20.2423991
524,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2005,38.909691050000006
525,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2010,61.13827289999996
526,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2015,77.8571728
527,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2020,113.58417459999993
528,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2025,141.93241390000003
529,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2030,174.5398709800001
530,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2035,204.13058256999972
531,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2040,238.19755237000004
532,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2045,278.84170327
533,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2050,318.92356727000015
534,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2055,361.4895431379999
535,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2060,407.8430312280001
536,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2065,447.28118137200033
537,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2070,482.7921136823999
538,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2075,517.9152550863997
539,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2080,549.0961542128003
540,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2085,577.8858863432001
541,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2090,604.6561114251991
542,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2095,628.7828013539989
543,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",gas,2100,657.6449152595987
