,Units,scenario,region,sector,Year,value
1713,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2065,0.8762631930000001
1714,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2070,0.8312896869999998
1715,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2075,0.7680567863000001
1716,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2080,0.6822975224000001
1717,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2085,0.596811466
1718,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2090,0.5135579099999998
1719,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2095,0.4116690950000001
1720,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (IGCC CCS),2100,0.3031594100000001
1721,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2025,0.0953843
1722,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2030,0.2951838
1723,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2035,0.5192883
1724,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2040,0.669704
1725,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2045,0.68406314
1726,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2050,0.5953609999999999
1727,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2055,0.57082951
1728,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2060,0.53171945
1729,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2065,0.46852801
1730,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2070,0.40609499099999996
1731,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2075,0.3514652469999999
1732,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2080,0.29526093999999997
1733,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2085,0.250949674
1734,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2090,0.214604851
1735,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2095,0.16968900699999998
1736,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_coal (conv pul CCS),2100,0.12407761800000001
1737,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2025,1.8688261
1738,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2030,4.9960819
1739,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2035,8.4019262
1740,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2040,11.298361499999999
1741,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2045,13.467314599999998
1742,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2050,14.830849999999998
1743,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2055,16.364684
1744,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2060,18.073757799999996
1745,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2065,19.333785499999998
1746,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2070,19.026988899999996
1747,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2075,17.9411516
1748,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2080,16.469032099999996
1749,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2085,15.421124799999998
1750,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2090,14.806346900000005
1751,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2095,14.0871252
1752,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_gas (CC CCS),2100,12.7814217
1753,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2025,1.6096574
1754,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2030,2.7477026700000002
1755,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2035,3.54652658
1756,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2040,3.4877582800000004
1757,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2045,2.9310696899999997
1758,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2050,2.5066241999999996
1759,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2055,2.61298359
1760,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2060,2.8177255800000003
1761,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2065,2.9755953099999997
1762,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2070,3.0400189899999996
1763,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2075,3.23292302
1764,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2080,3.3578944999999996
1765,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2085,3.72986734
1766,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2090,4.40335836
1767,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2095,5.280157830000001
1768,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,elec_refined liquids (CC CCS),2100,6.393694400000002
1769,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2025,1.3659153
1770,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2030,3.9809596
1771,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2035,6.7448774
1772,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2040,8.475604599999999
1773,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2045,9.5712807
1774,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2050,10.144352000000001
1775,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2055,10.352559999999999
1776,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2060,10.113367
1777,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2065,9.518393
1778,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2070,8.739438999999999
1779,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2075,7.890725
1780,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2080,6.9868380000000005
1781,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2085,6.035507999999999
1782,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2090,5.022796
1783,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2095,3.9912080000000003
1784,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,iron and steel,2100,2.987064
1785,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,1975,1.74019
1786,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,1990,1.63271
1787,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2005,2.47696
1788,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2010,3.96363
1789,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2015,4.23438
1790,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2020,4.73415
1791,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2025,5.29748
1792,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2030,5.77916
1793,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2035,6.20613
1794,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2040,6.47766
1795,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2045,6.63839
1796,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2050,6.76785
1797,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2055,6.86593
1798,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2060,6.91457
1799,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2065,6.89438
1800,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2070,6.80602
1801,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2075,6.68519
1802,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2080,6.52881
1803,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2085,6.34484
1804,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2090,6.12427
1805,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2095,5.87309
1806,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,other industrial feedstocks,2100,5.60306
1807,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2020,0.529571
1808,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2025,0.7224709699999999
1809,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2030,1.7204784499999997
1810,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2035,3.94139497
1811,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2040,6.9184363000000015
1812,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2045,10.758272578999998
1813,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2050,14.351171895999997
1814,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2055,17.951777701000005
1815,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2060,21.197287690599993
1816,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2065,26.40469379012999
1817,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2070,33.64417836608001
1818,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2075,38.11204953504999
1819,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2080,41.494092228400014
1820,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2085,42.272816797696
1821,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2090,39.809036510697894
1822,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2095,35.09852331965342
1823,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,refining,2100,29.485515384782126
1824,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2025,0.05698745
1825,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2030,0.44832488
1826,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2035,0.76215781
1827,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2040,0.9883745399999999
1828,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2045,1.19238804
1829,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2050,1.4495213899999997
1830,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2055,1.80676696
1831,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2060,2.6628030400000005
1832,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2065,3.9112726
1833,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2070,4.771317099999999
1834,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2075,5.13780519
1835,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2080,5.27165421
1836,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2085,4.87031329
1837,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2090,4.44820963
1838,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2095,3.98785138
1839,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,H2 central production,2100,3.4007002
1840,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2025,0.0124761
1841,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2030,0.0460408
1842,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2035,0.1527576
1843,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2040,0.29088369999999997
1844,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2045,0.40089865999999996
1845,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2050,0.47539509999999996
1846,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2055,0.569626776
1847,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2060,0.6743657869999999
1848,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2065,0.77426803
1849,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2070,0.8586339399999999
1850,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2075,0.9341667
1851,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2080,1.00542445
1852,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2085,1.06063974
1853,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2090,1.0923477400000001
1854,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2095,1.09491639
1855,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,N fertilizer,2100,1.06990079
1856,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2030,0.004502506
1857,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2035,0.018222111
1858,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2040,0.035432876
1859,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2045,0.046886528999999996
1860,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2050,0.056274538
1861,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2055,0.0663880288
1862,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2060,0.0758795097
1863,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2065,0.08288818246
1864,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2070,0.08680791239999999
1865,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2075,0.0886090553
1866,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2080,0.0891173322
1867,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2085,0.0881731355
1868,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2090,0.0859112259
1869,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2095,0.08270188660000001
1870,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,alumina,2100,0.0789404063
1871,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2025,0.00539972
1872,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2030,0.04462426
1873,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2035,0.17348137
1874,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2040,0.35055309
1875,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2045,0.49527596
1876,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2050,0.638322195
1877,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2055,0.8344891
1878,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2060,1.0721721939000002
1879,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2065,1.280461873
1880,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2070,1.4141054199999998
1881,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2075,1.49465271
1882,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2080,1.54222165
1883,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2085,1.54328224
1884,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2090,1.51854464
1885,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2095,1.4807450000000002
1886,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,cement,2100,1.43680671
1887,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2020,0.00212361
1888,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2025,0.015449359999999999
1889,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2030,0.06475328
1890,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2035,0.18253618
1891,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2040,0.32119368
1892,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2045,0.409822661
1893,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2050,0.46479483
1894,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2055,0.5030435618
1895,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2060,0.53123518758
1896,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2065,0.5467094516
1897,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2070,0.551163583365
1898,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2075,0.5495475428468
1899,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2080,0.5423591070992
1900,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2085,0.5201019286626001
1901,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2090,0.48644489704680005
1902,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2095,0.44593171549019994
1903,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical energy use,2100,0.40132959567099996
1904,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,1975,1.476
1905,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,1990,5.18528
1906,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2005,9.37863
1907,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2010,8.9241
1908,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2015,10.0055
1909,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2020,10.6028
1910,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2025,11.1846
1911,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2030,11.6902
1912,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2035,12.0788
1913,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2040,12.3399
1914,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2045,12.6944
1915,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2050,13.1282
1916,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2055,13.498
1917,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2060,13.7559
1918,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2065,13.9446
1919,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2070,14.0257
1920,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2075,14.0541
1921,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2080,13.9931
1922,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2085,13.7738
1923,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2090,13.4614
1924,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2095,13.0969
1925,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,chemical feedstocks,2100,12.6896
1926,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,1975,2.28825
1927,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,1990,2.47367
1928,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2005,2.74853
1929,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2010,3.26788
1930,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2015,2.73458
1931,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2020,2.92398
1932,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2025,3.10623
1933,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2030,3.28455
1934,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2035,3.47861
1935,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2040,3.67808
1936,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2045,3.89292
1937,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2050,4.13631
1938,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2055,4.37302
1939,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2060,4.60096
1940,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2065,4.81713
1941,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2070,4.99398
1942,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2075,5.15437
1943,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2080,5.29072
1944,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2085,5.36803
1945,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2090,5.4061
1946,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2095,5.41889
1947,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Canada,construction feedstocks,2100,5.40945
