,sector,region,scenario,Year,value
254,backup_electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,2.333083872851206
255,backup_electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,2.497123328085598
256,backup_electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,2.624047927212402
257,backup_electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,2.7189680272694683
258,backup_electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,2.7583469711620068
259,backup_electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,2.7942622455938406
260,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,0.3961380617990868
261,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,0.8197777194216371
262,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,2.0752247615367496
263,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,4.172369736509632
264,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,6.577394568486105
265,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,8.857728807460223
266,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,10.807727277269638
267,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,11.615038478080827
268,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,11.77733496372567
269,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,11.71339214993296
270,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,11.106583805310938
271,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,10.643227249806523
272,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,11.969959723433735
273,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,12.945437636287123
274,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,13.698873621074116
275,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,14.332055287750173
276,backup_electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,15.43325648447875
277,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,0.1378275280024587
278,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,0.5613848569551954
279,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,1.9455082925976122
280,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,4.275486243181343
281,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,7.320324677875769
282,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,10.808537497549722
283,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,14.434267160828313
284,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,17.345473851087892
285,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,19.318148050193734
286,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,20.737458862580315
287,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,21.178477312077124
288,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,21.595725190100296
289,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,23.170181060546422
290,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,24.162878059027484
291,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,25.051404816124972
292,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,25.662092864175538
293,backup_electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,26.09265525901162
294,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,0.0089561418248398
295,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,0.0442327328124832
296,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,0.15155869306531602
297,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,0.33291272143217804
298,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,0.5891933976910552
299,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,0.8959729136762469
300,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,1.239448813035378
301,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,1.563977163839724
302,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,1.8690660363571752
303,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,2.2272762419887244
304,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,2.5259842859893764
305,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,2.8384880878337904
306,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,3.1807631430410135
307,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,3.4945748487182695
308,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,3.790957982531758
309,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,4.0734210234387005
310,backup_electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,4.368883846226419
311,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,48.888582086912095
312,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,48.307076159141474
313,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,52.820299291410734
314,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,68.62938697256446
315,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,78.57203642178655
316,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,100.95864743592594
317,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,131.52632937817108
318,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,162.33677656554914
319,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,195.4010710022979
320,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,241.1804196310989
321,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,282.2004939307189
322,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,318.1923670677628
323,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,340.59456870821236
324,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,349.1684182289665
325,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,343.8064956662396
326,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,331.1430873227012
327,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,318.39719215449054
328,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,304.1930546457282
329,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,288.2362865682869
330,building,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,273.1891509811923
331,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,87.03638656916935
332,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,86.64298953842604
333,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,86.87181857800634
334,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,71.29965314758816
335,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,66.46436062584459
336,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,62.78298521051665
337,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,61.3215161198978
338,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,58.46783883460562
339,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,53.07276402072567
340,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,48.34428442139914
341,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,44.951008067194934
342,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,42.99882210183152
343,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,41.61324499067539
344,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,41.00943897843911
345,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,40.52824748703056
346,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,40.21771919788415
347,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,39.60721598123479
348,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,38.46727161550021
349,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,36.759417820853955
350,building,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,35.25086530385794
351,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,2057.201542205722
352,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,2338.110375108937
353,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,2802.1026878979196
354,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,3098.1011339187744
355,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,3306.333997782078
356,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,3307.6626519064157
357,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,3269.808644870154
358,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,3200.596566101369
359,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,3091.374361570056
360,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,2945.928550103252
361,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,2777.6130221690496
362,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,2629.423290548526
363,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,2476.264341059554
364,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,2333.745438951866
365,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,2203.8690484944163
366,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,2106.153819691688
367,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,2005.678416112483
368,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,1916.200592040065
369,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,1841.5395312077962
370,building,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,1848.8959551446587
371,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,475.6342652696412
372,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,594.3772374847018
373,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,618.5895569848245
374,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,750.776687012302
375,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,823.2355337068615
376,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,826.4721533874281
377,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,839.5610685784428
378,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,837.5850373902827
379,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,820.8063026597287
380,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,806.2145005569656
381,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,777.4192729936849
382,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,734.4628525682497
383,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,680.0179540456465
384,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,619.9640433202154
385,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,543.8454815190762
386,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,486.51388357263215
387,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,441.82202723551444
388,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,403.0725783167589
389,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,364.98985841444494
390,building,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,332.6076212329544
391,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,33.7786029270783
392,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,39.569879251096054
393,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,50.31789648956927
394,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,61.03442310624464
395,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,72.93182966465531
396,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,87.17834423040823
397,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,101.65547691502053
398,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,118.00352040575576
399,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,137.74326424900096
400,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,157.802350521509
401,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,180.03490545524647
402,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,204.4190433078189
403,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,226.6821273794138
404,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,247.25819170565669
405,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,269.50281551408176
406,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,289.49548475992583
407,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,310.0130243310527
408,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,329.42843126018823
409,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,346.63697631336044
410,building,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,371.1281374882778
411,csp_backup,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,2.8674502008900002e-05
412,csp_backup,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,2.41412494781e-05
413,csp_backup,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,3.65717728935e-05
414,csp_backup,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,5.42111258691e-05
415,csp_backup,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,7.07339564534e-05
416,delivered biomass,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,-1.99999711804e-05
417,delivered biomass,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,-0.0001299998774871
418,delivered biomass,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,-0.000329999737402
419,delivered biomass,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-9.9999937953e-05
420,delivered biomass,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,-0.0002999999536371
421,delivered biomass,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,-0.0011999979985715
422,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,-0.0001200000000023
423,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,-5.99999948432e-05
424,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,-4.00000388134e-05
425,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,-1.99999983745e-05
426,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,-4.00000034113e-05
427,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-4.00000243198e-05
428,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,-2.99999069768e-05
429,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-6.99998946505e-05
430,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,-1.00000399131e-05
431,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,-2.00000344529e-05
432,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,-4.00000049291e-05
433,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,-9.9999965727e-06
434,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,-2.99999951731e-05
435,delivered biomass,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-0.0001399996797603
436,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,-2.8999933784e-06
437,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,-2.99999808928e-05
438,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-1.00000142958e-05
439,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-3.99999602241e-05
440,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,-5.99999104059e-05
441,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,-0.0001399993192609
442,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,-9.99995822621e-05
443,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,-7.99996761353e-05
444,delivered biomass,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-2.0000007558e-06
445,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,-5.99999926858e-05
446,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,-0.0003499992900591
447,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,-4.99999377538e-05
448,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-0.0001399998259002
449,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-4.00000330094e-05
450,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,-0.0002999992923061
451,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,-6.99999751552e-05
452,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,-0.0004499988879143
453,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,-8.00000156454e-05
454,delivered biomass,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,-0.0002299993175717
455,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,-1.599998669e-06
456,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,-8.9999855738e-06
457,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-3.29998586335e-05
458,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-8.9999979082e-06
459,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,-5.0000037764e-06
460,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,-3.59999261706e-05
461,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,-2.79999360405e-05
462,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,-3.29999499655e-05
463,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,-9.0000010079e-06
464,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,-4.9999961768e-06
465,delivered biomass,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-1.89999799216e-05
466,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,-7.753788002599682e-24
467,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,-1.1495745113450216e-10
468,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-3.292228607593711e-09
469,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-5.464736678858059e-10
470,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,-1.0456875620900901e-08
471,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,-1.5035789732020447e-08
472,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,-3.840769360991214e-09
473,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,-5.400295382639314e-08
474,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,-3.6806549608719094e-08
475,delivered gas,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-4.663006042510254e-07
476,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,-7.24212484823047e-10
477,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,-2.161509573805697e-09
478,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,-1.4784027274266008e-08
479,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,-6.151182307252187e-08
480,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,-1.0269690064514332e-07
481,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-1.2912681208291954e-07
482,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,-1.0661108324147054e-07
483,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,-6.9039775154933e-08
484,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,-7.939964857641413e-08
485,delivered gas,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-4.704088632677836e-09
486,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,-2.7612437837e-06
487,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,-2.347220654e-06
488,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,-8.1256325633e-06
489,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,-9.2660166999e-06
490,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-1.01193619208e-05
491,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,-7.1566782383e-06
492,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-2.4133924188e-06
493,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,-8.5316151038e-06
494,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,-4.5335140935e-06
495,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,-5.7320820224e-06
496,delivered gas,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-9.215714415930756e-08
497,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,-6.055685971145117e-08
498,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,-5.172229435283025e-09
499,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,-6.21183302030634e-09
500,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,-8.552316203912641e-07
501,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,-3.653715563439423e-07
502,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,-1.318494395513983e-07
503,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,-1.9057365978e-06
504,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,-6.730933218690615e-07
505,delivered gas,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,-9.443145541527836e-09
506,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,-9.365465799631674e-11
507,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,-3.0942938946998565e-07
508,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,-5.342130507212849e-07
509,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,-4.007723670277559e-07
510,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,-5.470345086836301e-07
511,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,-4.93972233286304e-07
512,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,-4.056060728e-06
513,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,-3.0820819942e-06
514,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,-5.0746895035e-06
515,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,-4.1065061698e-06
