,sector,region,scenario,Year,value
515,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,-2.948624186379997e-07
516,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-2.994713205448216e-07
517,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-1.639168688609795e-07
518,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,-2.5990889115905045e-07
519,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-6.701084406391763e-07
520,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-9.84519773171311e-08
521,delivered gas,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-2.127636553861103e-09
522,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,4.949427955042516
523,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,12.455154698151949
524,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,14.058909296940033
525,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,132.34550557032512
526,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,107.48755503549248
527,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,92.30300220621227
528,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,79.84822843047164
529,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,71.96495278684317
530,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,63.93079159005086
531,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,54.9878754539995
532,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,44.88276816422652
533,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,35.01842684292195
534,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,26.9695091531545
535,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,20.66175228546521
536,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,15.46145670440826
537,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,10.873342754932889
538,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,6.943229718183302
539,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,4.05654568693062
540,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,2.0965198359955997
541,district heat,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.9393113541505371
542,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,4.356010428557599
543,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,6.082241777568956
544,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,7.712051560376035
545,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,11.500683239084326
546,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,566.4866401369767
547,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,656.2433547154178
548,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,727.7424885134042
549,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,881.1270408616762
550,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,1120.162706663946
551,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,1379.9073488669626
552,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,1567.0390175776088
553,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,1690.9080927605144
554,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,1540.5360480308802
555,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,1262.910813357591
556,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,903.4989780894665
557,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,566.331446170906
558,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,302.33492993494383
559,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,107.81502977681038
560,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-17.05708762677616
561,electricity,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-96.35487078736516
562,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,5.380112604898631
563,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,6.727194647212747
564,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,16.515565177469284
565,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,22.701200232666988
566,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,1140.7490822077214
567,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,1027.044610743173
568,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,810.5925336678753
569,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,693.145573509415
570,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,584.1656012857919
571,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,467.5567940092936
572,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,312.90643068832316
573,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,96.34018547417625
574,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,-215.16130131957675
575,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-487.9425943623544
576,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-751.1723401833034
577,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-984.3959803257203
578,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-1245.6762686581037
579,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-1569.2664894113263
580,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-1888.1569782678162
581,electricity,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-2262.306573833764
582,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,665.0755369250114
583,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,954.5217516829805
584,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,1163.078336551509
585,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,1322.8653447792196
586,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,65566.97565634447
587,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,56628.74925256648
588,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,42228.75739018534
589,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,30325.295086182192
590,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,17277.100535574344
591,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,7724.534818688113
592,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,2142.50512778611
593,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-976.9205275349686
594,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,-2866.3435464079257
595,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-3974.932552459167
596,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-4913.273014692263
597,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-5618.286435963956
598,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-6438.146543739637
599,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-7609.053623930229
600,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-8723.228208457935
601,electricity,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-9669.008315379187
602,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,160.05087296117136
603,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,224.50227048894538
604,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,303.2761202220087
605,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,370.7145124324576
606,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,19493.541068758565
607,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,19086.64654326637
608,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,16467.26022863348
609,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,13617.561553279515
610,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,9667.842773620416
611,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,5819.79717001024
612,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,3354.843834212873
613,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,1932.4139778427577
614,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,1121.2347126242717
615,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,708.8372282685839
616,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,422.57800856097646
617,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,198.47603479087536
618,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,30.10712497989209
619,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-81.72720719162032
620,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-137.2388389275222
621,electricity,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-174.71332937013008
622,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,5.99172851069684
623,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,8.072375046389844
624,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,12.574186066331956
625,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,16.470841408699744
626,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,726.7283103526635
627,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,616.7187695004806
628,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,506.3619832111778
629,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,430.2799920432063
630,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,403.6083414884598
631,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,375.22316009610074
632,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,356.4878224930774
633,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,306.2821860447316
634,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,224.45954831726146
635,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,163.2946440324353
636,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,114.04191756964657
637,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,74.60490003124256
638,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,44.66133672011707
639,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,19.393160028763003
640,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,2.53566464752052
641,electricity,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-7.584840590911592
642,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,0.03090762847052
643,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,-9.169875150603454e-10
644,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,-5.551821085996043e-09
645,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-4.6328486758047635e-08
646,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,-4.7085315447869126e-08
647,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,-9.022377024877556e-08
648,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-1.3456167564093294e-08
649,gas pipeline,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-1.4805668917904426e-09
650,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,0.140282
651,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,0.522961631365154
652,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,0.7126565381479432
653,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.916502565773627
654,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,1.064174747175144
655,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,1.190034395746644
656,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,1.3031011644086357
657,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,1.433584467245122
658,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,1.5512823572213128
659,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,1.6092048438335045
660,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,1.6246690175090817
661,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,1.5977134264502126
662,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,1.4998993865140107
663,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,1.3740585409076467
664,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,1.2392947825338494
665,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,1.1060910554970802
666,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.9961132944032438
667,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.9033662663875924
668,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,0.8104646394817653
669,gas pipeline,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.6995777537200154
670,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,0.478016351469656
671,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,0.9524017201324486
672,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,1.221283075972242
673,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,1.594777708529302
674,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,1.7883860151492312
675,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,2.0283420210509338
676,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,2.2615280005423393
677,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,2.5542450900554483
678,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,2.884719912230528
679,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,2.9328632669065717
680,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,2.7502462516243935
681,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,2.423129926632405
682,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,2.1077514604362215
683,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,1.9205019117208206
684,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,1.7716215206477663
685,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,1.611908472213674
686,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,1.4389279579892704
687,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,1.2574965783020227
688,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,1.0703307116482605
689,gas pipeline,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.8851534154279865
690,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,-1.9235833373692335e-07
691,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,0.2071446490653522
692,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.269014272438667
693,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,0.33809074862624006
694,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,0.47038762726267486
695,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,0.6835015891725552
696,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,0.8999121333546145
697,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,1.074028471018337
698,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,1.1678408010438934
699,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,1.1710109204110142
700,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,1.1168465084133425
701,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,1.02603065952197
702,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.9297077721956263
703,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.8309922558032863
704,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.7408962124601609
705,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.6570949301266512
706,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.5760877132428466
707,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,0.5006036132404243
708,gas pipeline,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.4328429767063971
709,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,0.1721640091317205
710,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,0.2646250667040803
711,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,0.2787437428112436
712,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.3646928989282725
713,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,0.3835304511618703
714,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,0.4333064161128427
715,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,0.46585977370114356
716,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,0.49785352765669566
717,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,0.5807411771537597
718,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,0.6304891254605208
719,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,0.633463850759209
720,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,0.6056025799752397
721,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,0.5539609181786322
722,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.5114663443193808
723,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.4732889574332897
724,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.43495021284984037
725,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.39856787257496407
726,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.35933632727193987
727,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,0.31951992623134734
728,gas pipeline,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.2828353748764242
729,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,-4.780054000189105e-10
730,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.0027788496767583997
731,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,0.0046062878428957
732,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,0.005799447802459402
733,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,0.0084632898577597
734,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,0.016963690963040002
735,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,0.026296257915663097
736,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,0.030830523799800807
737,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,0.027533113092887487
738,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,0.019456299134144803
739,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,0.013155176673426708
740,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.00876306437526729
741,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.0053400861811581934
742,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.003130591835034696
743,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.0016027038546706993
744,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.0007666105559596993
745,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,0.00037950994824919974
746,gas processing,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.00018362174994859988
747,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,-2.5282129299808442e-08
748,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,1.4478372910298187e-07
749,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.003497018285301079
750,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,0.007043988379121624
751,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,0.006341701702792468
752,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,0.006019158218919518
753,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,0.007583485992220584
754,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,0.007816014076142075
755,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,0.007405439556740778
756,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,0.005877439858713807
757,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,0.003940467536342918
758,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,0.0026921843274433366
759,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.0018740589417290399
760,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.0011688803645066026
761,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.0006837153277169106
762,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.0003544379907627973
763,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.00017398600589150354
764,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,8.726624794460052e-05
765,gas processing,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,4.108357654849994e-05
766,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,5.285824460043248
767,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,4.2190606069597925
768,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,6.561534270664301
769,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,9.89231492091317
770,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,6.135931823868713
771,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,3.8116448716876796
772,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,2.8602842139873417
773,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,2.932017638702945
774,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,2.6102723432696067
775,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,1.94050292304469
776,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,1.1170373705161794
